Date,Username,Rating,Review Text,cleaning,case_folding,normalisasi,tokenize,stopword removal,stemming_data,Sentiment,Prediksi_Sentimen,Kategori
2026-04-16 06:45:10,Astry Elis,1,"Sekarang belanja melalui aplikasi tidak seperti dulu, bahkan mulai dari awal 2026 terlampau banyak yg dibatasi padahal beli bukan untuk dijual kembali tapi emang sesuai kebutuhan, Untuk hari ini tgl 16/04/2026 saya belum ada co minyak goreng sunco tetapi sudah melebihi batas pembelian dan saya coba minyak yg lain begitu juga, Customer service tidak ada manfaatnya Karena jawabannya dari AI , kecewa",Sekarang belanja melalui aplikasi tidak seperti dulu bahkan mulai dari awal  terlampau banyak yg dibatasi padahal beli bukan untuk dijual kembali tapi emang sesuai kebutuhan Untuk hari ini tgl  saya belum ada co minyak goreng sunco tetapi sudah melebihi batas pembelian dan saya coba minyak yg lain begitu juga Customer service tidak ada manfaatnya Karena jawabannya dari AI  kecewa,sekarang belanja melalui aplikasi tidak seperti dulu bahkan mulai dari awal  terlampau banyak yg dibatasi padahal beli bukan untuk dijual kembali tapi emang sesuai kebutuhan untuk hari ini tgl  saya belum ada co minyak goreng sunco tetapi sudah melebihi batas pembelian dan saya coba minyak yg lain begitu juga customer service tidak ada manfaatnya karena jawabannya dari ai  kecewa,sekarang belanja melalui aplikasi tidak seperti dulu bahkan mulai dari awal terlampau banyak yang dibatasi padahal beli bukan untuk dijual kembali tapi memang sesuai kebutuhan untuk hari ini tanggal saya belum ada cowok minyak goreng sunco tetapi sudah melebihi batas pembelian dan saya coba minyak yang lain begitu juga customer service tidak ada manfaatnya karena jawabannya dari ai kecewa,"['sekarang', 'belanja', 'melalui', 'aplikasi', 'tidak', 'seperti', 'dulu', 'bahkan', 'mulai', 'dari', 'awal', 'terlampau', 'banyak', 'yang', 'dibatasi', 'padahal', 'beli', 'bukan', 'untuk', 'dijual', 'kembali', 'tapi', 'memang', 'sesuai', 'kebutuhan', 'untuk', 'hari', 'ini', 'tanggal', 'saya', 'belum', 'ada', 'cowok', 'minyak', 'goreng', 'sunco', 'tetapi', 'sudah', 'melebihi', 'batas', 'pembelian', 'dan', 'saya', 'coba', 'minyak', 'yang', 'lain', 'begitu', 'juga', 'customer', 'service', 'tidak', 'ada', 'manfaatnya', 'karena', 'jawabannya', 'dari', 'ai', 'kecewa']","['belanja', 'aplikasi', 'terlampau', 'dibatasi', 'beli', 'dijual', 'sesuai', 'kebutuhan', 'tanggal', 'cowok', 'minyak', 'goreng', 'sunco', 'melebihi', 'batas', 'pembelian', 'coba', 'minyak', 'customer', 'service', 'manfaatnya', 'jawabannya', 'ai', 'kecewa']",belanja aplikasi lampau batas beli jual sesuai butuh tanggal cowok minyak goreng sunco lebih batas beli coba minyak customer service manfaat jawab ai kecewa,Negatif,Negatif,Aplikasi & Bug
2026-04-16 05:07:07,Rafli Ananda,1,APLIKASI GA JELAS SAYA BELI PULSA LISTRIK KETERANGAN NYA SEDANG DI PROSES PADAHAL SAYA BELI UDH LEBIH DARI 1 HARI SAMPE DETIK INI G ADA PERUBAHAN SAYA RUGI 103500,APLIKASI GA JELAS SAYA BELI PULSA LISTRIK KETERANGAN NYA SEDANG DI PROSES PADAHAL SAYA BELI UDH LEBIH DARI  HARI SAMPE DETIK INI G ADA PERUBAHAN SAYA RUGI ,aplikasi ga jelas saya beli pulsa listrik keterangan nya sedang di proses padahal saya beli udh lebih dari  hari sampe detik ini g ada perubahan saya rugi ,aplikasi tidak jelas saya beli pulsa listrik keterangan ya sedang di proses padahal saya beli sudah lebih dari hari sampai detik ini tidak ada perubahan saya rugi,"['aplikasi', 'tidak', 'jelas', 'saya', 'beli', 'pulsa', 'listrik', 'keterangan', 'ya', 'sedang', 'di', 'proses', 'padahal', 'saya', 'beli', 'sudah', 'lebih', 'dari', 'hari', 'sampai', 'detik', 'ini', 'tidak', 'ada', 'perubahan', 'saya', 'rugi']","['aplikasi', 'beli', 'pulsa', 'listrik', 'keterangan', 'ya', 'proses', 'beli', 'detik', 'perubahan', 'rugi']",aplikasi beli pulsa listrik terang ya proses beli detik ubah rugi,Negatif,Negatif,Aplikasi & Bug
2026-04-16 01:59:04,Hesty Ameita,1,"pengirimannya lama,padahal pesan dari pagi, malah di kirim terakhir,kurang pula barangnya,padahal jarak dari toko termasuk dekat",pengirimannya lamapadahal pesan dari pagi malah di kirim terakhirkurang pula barangnyapadahal jarak dari toko termasuk dekat,pengirimannya lamapadahal pesan dari pagi malah di kirim terakhirkurang pula barangnyapadahal jarak dari toko termasuk dekat,pengirimannya lamapadahal pesan dari pagi malah di kirim terakhirkurang pula barangnyapadahal jarak dari toko termasuk dekat,"['pengirimannya', 'lamapadahal', 'pesan', 'dari', 'pagi', 'malah', 'di', 'kirim', 'terakhirkurang', 'pula', 'barangnyapadahal', 'jarak', 'dari', 'toko', 'termasuk', 'dekat']","['pengirimannya', 'lamapadahal', 'pesan', 'pagi', 'kirim', 'terakhirkurang', 'barangnyapadahal', 'jarak', 'toko']",kirim lamapadahal pesan pagi kirim terakhirkurang barangnyapadahal jarak toko,Negatif,Negatif,Login & Akun
2026-04-16 01:35:34,cahaya nuraini,5,bagusss sangat membantu. tapi sering gangguan server yahh.,bagusss sangat membantu tapi sering gangguan server yahh,bagusss sangat membantu tapi sering gangguan server yahh,bagus sangat membantu tapi sering gangguan server ya,"['bagus', 'sangat', 'membantu', 'tapi', 'sering', 'gangguan', 'server', 'ya']","['bagus', 'membantu', 'gangguan', 'server', 'ya']",bagus bantu ganggu server ya,Positif,Positif,Umum
2026-04-15 23:35:48,Birin Ndaru,1,alamat tidak tercover,alamat tidak tercover,alamat tidak tercover,alamat tidak tercover,"['alamat', 'tidak', 'tercover']","['alamat', 'tercover']",alamat tercover,Negatif,Negatif,Umum
2026-04-15 19:28:33,Putri Wahyuni,5,Menurut sy adanya alfagif ini sangat membantu untuk orang yg simple.mls ketoko nya lah bnyk kerjaan.tinggal tunggu aja pasti dianter kok .ya sbar aja tunggu aja .nmnya jga yg ngntr bnyk org BKN cuma kita aja. Kita jga GK tau gmna perjalanan karyawan nya ngntrn ke konsumen nya kendala nya apa aja kan. skrg alfagif GK bsa ngntr lg.jujurly kecewa sih.harus ketoko nya lngsung.tolong dong diadakan lg alfagif delivery nya. tp sejauh ini sy menjadi member gk ada kendala tepat waktu diantar ke rumah.,Menurut sy adanya alfagif ini sangat membantu untuk orang yg simplemls ketoko nya lah bnyk kerjaantinggal tunggu aja pasti dianter kok ya sbar aja tunggu aja nmnya jga yg ngntr bnyk org BKN cuma kita aja Kita jga GK tau gmna perjalanan karyawan nya ngntrn ke konsumen nya kendala nya apa aja kan skrg alfagif GK bsa ngntr lgjujurly kecewa sihharus ketoko nya lngsungtolong dong diadakan lg alfagif delivery nya tp sejauh ini sy menjadi member gk ada kendala tepat waktu diantar ke rumah,menurut sy adanya alfagif ini sangat membantu untuk orang yg simplemls ketoko nya lah bnyk kerjaantinggal tunggu aja pasti dianter kok ya sbar aja tunggu aja nmnya jga yg ngntr bnyk org bkn cuma kita aja kita jga gk tau gmna perjalanan karyawan nya ngntrn ke konsumen nya kendala nya apa aja kan skrg alfagif gk bsa ngntr lgjujurly kecewa sihharus ketoko nya lngsungtolong dong diadakan lg alfagif delivery nya tp sejauh ini sy menjadi member gk ada kendala tepat waktu diantar ke rumah,menurut saya adanya alfagif ini sangat membantu untuk orang yang simplemls ketoko ya lah banyak kerjaantinggal tunggu saja pasti diantar kok ya sbar saja tunggu saja namanya juga yang ngntr banyak orang bukan cuma kita saja kita juga tidak tau bagaimana perjalanan karyawan ya ngntrn ke konsumen ya kendala ya apa saja kan sekarang alfagif tidak bisa ngntr lgjujurly kecewa sihharus ketoko ya lngsungtolong dong diadakan lagi alfagif delivery ya tapi sejauh ini saya menjadi member tidak ada kendala tepat waktu diantar ke rumah,"['menurut', 'saya', 'adanya', 'alfagif', 'ini', 'sangat', 'membantu', 'untuk', 'orang', 'yang', 'simplemls', 'ketoko', 'ya', 'lah', 'banyak', 'kerjaantinggal', 'tunggu', 'saja', 'pasti', 'diantar', 'kok', 'ya', 'sbar', 'saja', 'tunggu', 'saja', 'namanya', 'juga', 'yang', 'ngntr', 'banyak', 'orang', 'bukan', 'cuma', 'kita', 'saja', 'kita', 'juga', 'tidak', 'tau', 'bagaimana', 'perjalanan', 'karyawan', 'ya', 'ngntrn', 'ke', 'konsumen', 'ya', 'kendala', 'ya', 'apa', 'saja', 'kan', 'sekarang', 'alfagif', 'tidak', 'bisa', 'ngntr', 'lgjujurly', 'kecewa', 'sihharus', 'ketoko', 'ya', 'lngsungtolong', 'dong', 'diadakan', 'lagi', 'alfagif', 'delivery', 'ya', 'tapi', 'sejauh', 'ini', 'saya', 'menjadi', 'member', 'tidak', 'ada', 'kendala', 'tepat', 'waktu', 'diantar', 'ke', 'rumah']","['alfagif', 'membantu', 'orang', 'simplemls', 'ketoko', 'ya', 'kerjaantinggal', 'tunggu', 'diantar', 'ya', 'sbar', 'tunggu', 'namanya', 'ngntr', 'orang', 'tau', 'perjalanan', 'karyawan', 'ya', 'ngntrn', 'konsumen', 'ya', 'kendala', 'ya', 'alfagif', 'ngntr', 'lgjujurly', 'kecewa', 'sihharus', 'ketoko', 'ya', 'lngsungtolong', 'diadakan', 'alfagif', 'delivery', 'ya', 'member', 'kendala', 'diantar', 'rumah']",alfagif bantu orang simplemls toko ya kerjaantinggal tunggu antar ya sbar tunggu nama ngntr orang tau jalan karyawan ya ngntrn konsumen ya kendala ya alfagif ngntr lgjujurly kecewa sihharus toko ya lngsungtolong ada alfagif delivery ya member kendala antar rumah,Positif,Positif,Layanan Pengiriman
2026-04-15 15:08:15,Irma Purnamasari,2,ini saya pesan...dan di batalkan setelah nunggu lebih dari sejam pemesanan tanpa konfirmasi lagi .padahal saya nunggu pesanan nya..tolong ke depan nya d perbaiki lagi sistem anter nya,ini saya pesandan di batalkan setelah nunggu lebih dari sejam pemesanan tanpa konfirmasi lagi padahal saya nunggu pesanan nyatolong ke depan nya d perbaiki lagi sistem anter nya,ini saya pesandan di batalkan setelah nunggu lebih dari sejam pemesanan tanpa konfirmasi lagi padahal saya nunggu pesanan nyatolong ke depan nya d perbaiki lagi sistem anter nya,ini saya pesandan di batalkan setelah menunggu lebih dari sejam pemesanan tanpa konfirmasi lagi padahal saya menunggu pesanan nyatolong ke depan ya di perbaiki lagi sistem anter ya,"['ini', 'saya', 'pesandan', 'di', 'batalkan', 'setelah', 'menunggu', 'lebih', 'dari', 'sejam', 'pemesanan', 'tanpa', 'konfirmasi', 'lagi', 'padahal', 'saya', 'menunggu', 'pesanan', 'nyatolong', 'ke', 'depan', 'ya', 'di', 'perbaiki', 'lagi', 'sistem', 'anter', 'ya']","['pesandan', 'batalkan', 'menunggu', 'sejam', 'pemesanan', 'konfirmasi', 'menunggu', 'pesanan', 'nyatolong', 'ya', 'perbaiki', 'sistem', 'anter', 'ya']",pesandan batal tunggu jam mesan konfirmasi tunggu pesan nyatolong ya baik sistem anter ya,Negatif,Negatif,Umum
2026-04-15 14:22:45,bayy swn,1,"mohon dari pihak alfamart untuk meminta pegawainya, terutama di kecamatan batukliang utara Teratak, lebih teliti karena terlalu sering kurang antar pesanan dan pesanan yang ketinggalan sangat lama di antar harus nunggu esok hari",mohon dari pihak alfamart untuk meminta pegawainya terutama di kecamatan batukliang utara Teratak lebih teliti karena terlalu sering kurang antar pesanan dan pesanan yang ketinggalan sangat lama di antar harus nunggu esok hari,mohon dari pihak alfamart untuk meminta pegawainya terutama di kecamatan batukliang utara teratak lebih teliti karena terlalu sering kurang antar pesanan dan pesanan yang ketinggalan sangat lama di antar harus nunggu esok hari,mohon dari pihak alfamart untuk meminta pegawainya terutama di kecamatan batukliang utara teratak lebih teliti karena terlalu sering kurang antar pesanan dan pesanan yang ketinggalan sangat lama di antar harus menunggu esok hari,"['mohon', 'dari', 'pihak', 'alfamart', 'untuk', 'meminta', 'pegawainya', 'terutama', 'di', 'kecamatan', 'batukliang', 'utara', 'teratak', 'lebih', 'teliti', 'karena', 'terlalu', 'sering', 'kurang', 'antar', 'pesanan', 'dan', 'pesanan', 'yang', 'ketinggalan', 'sangat', 'lama', 'di', 'antar', 'harus', 'menunggu', 'esok', 'hari']","['mohon', 'alfamart', 'pegawainya', 'kecamatan', 'batukliang', 'utara', 'teratak', 'teliti', 'pesanan', 'pesanan', 'ketinggalan', 'menunggu', 'esok']",mohon alfamart pegawai camat batukliang utara teratak teliti pesan pesan tinggal tunggu esok,Negatif,Negatif,Layanan Pengiriman
2026-04-15 13:21:28,Ai sri Kartini,2,"masya'allah yah saya udh pernah kasih ulasan emang bagus kalo waktu di daerah bandung/bandung barat saya kasih bintang 5.. tapi untuk daerah bandar lampung keseringan nya lelet/lama bangeet dateng nya😢 seperti hari ini pesan ashar sampe jam setengah 9 malam belum dateng² hmmm, chat juga di lihat online tapi gak di buka² kalo saya chat mau di kirim apa enggak kalo enggak saya ambil ke toko eeh gak di baca², kenapaa ya min ??🙏",masyaallah yah saya udh pernah kasih ulasan emang bagus kalo waktu di daerah bandungbandung barat saya kasih bintang  tapi untuk daerah bandar lampung keseringan nya leletlama bangeet dateng nya seperti hari ini pesan ashar sampe jam setengah  malam belum dateng hmmm chat juga di lihat online tapi gak di buka kalo saya chat mau di kirim apa enggak kalo enggak saya ambil ke toko eeh gak di baca kenapaa ya min ,masyaallah yah saya udh pernah kasih ulasan emang bagus kalo waktu di daerah bandungbandung barat saya kasih bintang  tapi untuk daerah bandar lampung keseringan nya leletlama bangeet dateng nya seperti hari ini pesan ashar sampe jam setengah  malam belum dateng hmmm chat juga di lihat online tapi gak di buka kalo saya chat mau di kirim apa enggak kalo enggak saya ambil ke toko eeh gak di baca kenapaa ya min ,masyaallah ya saya sudah pernah kasih ulasan memang bagus kalau waktu di daerah bandungbandung barat saya kasih bintang tapi untuk daerah bandar lampung keseringan ya leletlama banget datang ya seperti hari ini pesan ashar sampai jam setengah malam belum datang hmmm chat juga di lihat online tapi tidak di buka kalau saya chat mau di kirim apa enggak kalau enggak saya ambil ke toko eeh tidak di baca kenapa ya min,"['masyaallah', 'ya', 'saya', 'sudah', 'pernah', 'kasih', 'ulasan', 'memang', 'bagus', 'kalau', 'waktu', 'di', 'daerah', 'bandungbandung', 'barat', 'saya', 'kasih', 'bintang', 'tapi', 'untuk', 'daerah', 'bandar', 'lampung', 'keseringan', 'ya', 'leletlama', 'banget', 'datang', 'ya', 'seperti', 'hari', 'ini', 'pesan', 'ashar', 'sampai', 'jam', 'setengah', 'malam', 'belum', 'datang', 'hmmm', 'chat', 'juga', 'di', 'lihat', 'online', 'tapi', 'tidak', 'di', 'buka', 'kalau', 'saya', 'chat', 'mau', 'di', 'kirim', 'apa', 'enggak', 'kalau', 'enggak', 'saya', 'ambil', 'ke', 'toko', 'eeh', 'tidak', 'di', 'baca', 'kenapa', 'ya', 'min']","['masyaallah', 'ya', 'kasih', 'ulasan', 'bagus', 'daerah', 'bandungbandung', 'barat', 'kasih', 'bintang', 'daerah', 'bandar', 'lampung', 'keseringan', 'ya', 'leletlama', 'banget', 'ya', 'pesan', 'ashar', 'jam', 'malam', 'hmmm', 'chat', 'lihat', 'online', 'buka', 'chat', 'kirim', 'ambil', 'toko', 'eeh', 'baca', 'ya', 'min']",masyaallah ya kasih ulas bagus daerah bandungbandung barat kasih bintang daerah bandar lampung sering ya leletlama banget ya pesan ashar jam malam hmmm chat lihat online buka chat kirim ambil toko eeh baca ya min,Negatif,Negatif,Layanan Pengiriman
2026-04-15 13:11:30,Azam Maulana,2,aku mau daftar tp kenapa verifikasi nya susah gak bisa di geser sama sekali? udah berkali² ganti gambar tetap gak bisa di geser itu puzzle,aku mau daftar tp kenapa verifikasi nya susah gak bisa di geser sama sekali udah berkali ganti gambar tetap gak bisa di geser itu puzzle,aku mau daftar tp kenapa verifikasi nya susah gak bisa di geser sama sekali udah berkali ganti gambar tetap gak bisa di geser itu puzzle,aku mau daftar tapi kenapa verifikasi ya susah tidak bisa di geser sama sekali sudah berkali ganti gambar tetap tidak bisa di geser itu puzzle,"['aku', 'mau', 'daftar', 'tapi', 'kenapa', 'verifikasi', 'ya', 'susah', 'tidak', 'bisa', 'di', 'geser', 'sama', 'sekali', 'sudah', 'berkali', 'ganti', 'gambar', 'tetap', 'tidak', 'bisa', 'di', 'geser', 'itu', 'puzzle']","['daftar', 'verifikasi', 'ya', 'susah', 'geser', 'berkali', 'ganti', 'gambar', 'geser', 'puzzle']",daftar verifikasi ya susah geser kali ganti gambar geser puzzle,Negatif,Negatif,Login & Akun
2026-04-15 12:23:44,Septri Aini,3,susah banget di buka nya ni aplikasi,susah banget di buka nya ni aplikasi,susah banget di buka nya ni aplikasi,susah banget di buka ya nih aplikasi,"['susah', 'banget', 'di', 'buka', 'ya', 'nih', 'aplikasi']","['susah', 'banget', 'buka', 'ya', 'nih', 'aplikasi']",susah banget buka ya nih aplikasi,Negatif,Negatif,Aplikasi & Bug
2026-04-15 12:21:43,Lheteam Fineart,2,Sekarang produk online nya tidak lengkap.. Yang baru2 doanx.. Yang Laku2 Pengen dbeli tidak ada. Harus banyak diUpdate Aplikasinya.,Sekarang produk online nya tidak lengkap Yang baru doanx Yang Laku Pengen dbeli tidak ada Harus banyak diUpdate Aplikasinya,sekarang produk online nya tidak lengkap yang baru doanx yang laku pengen dbeli tidak ada harus banyak diupdate aplikasinya,sekarang produk online ya tidak lengkap yang baru doanx yang laku pengin dbeli tidak ada harus banyak diupdate aplikasinya,"['sekarang', 'produk', 'online', 'ya', 'tidak', 'lengkap', 'yang', 'baru', 'doanx', 'yang', 'laku', 'pengin', 'dbeli', 'tidak', 'ada', 'harus', 'banyak', 'diupdate', 'aplikasinya']","['produk', 'online', 'ya', 'lengkap', 'doanx', 'laku', 'pengin', 'dbeli', 'diupdate', 'aplikasinya']",produk online ya lengkap doanx laku pengin dbeli diupdate aplikasi,Negatif,Negatif,Aplikasi & Bug
2026-04-15 11:59:00,Muhamad Naufal Rafif,1,kocak tiba2 di tunda padahal baru aja di kirim di bilang pembeli tidak ada di tempat jelas2 baru di kirim loh itu pesanannya,kocak tiba di tunda padahal baru aja di kirim di bilang pembeli tidak ada di tempat jelas baru di kirim loh itu pesanannya,kocak tiba di tunda padahal baru aja di kirim di bilang pembeli tidak ada di tempat jelas baru di kirim loh itu pesanannya,kocak tiba di tunda padahal baru saja di kirim di bilang pembeli tidak ada di tempat jelas baru di kirim loh itu pesanannya,"['kocak', 'tiba', 'di', 'tunda', 'padahal', 'baru', 'saja', 'di', 'kirim', 'di', 'bilang', 'pembeli', 'tidak', 'ada', 'di', 'tempat', 'jelas', 'baru', 'di', 'kirim', 'loh', 'itu', 'pesanannya']","['kocak', 'tunda', 'kirim', 'bilang', 'pembeli', 'kirim', 'loh', 'pesanannya']",kocak tunda kirim bilang beli kirim loh pesan,Negatif,Negatif,Layanan Pengiriman
2026-04-15 10:03:56,IBNU,3,"Baru kali ini selama pengiriman dikirim barang cacat, kemarin beli es krim udah kebuka segelnya dikit di bagian tengah dan es krim nya ancur parah.",Baru kali ini selama pengiriman dikirim barang cacat kemarin beli es krim udah kebuka segelnya dikit di bagian tengah dan es krim nya ancur parah,baru kali ini selama pengiriman dikirim barang cacat kemarin beli es krim udah kebuka segelnya dikit di bagian tengah dan es krim nya ancur parah,baru kali ini selama pengiriman dikirim barang cacat kemarin beli es krim sudah kebuka segelnya dikit di bagian tengah dan es krim ya hancur parah,"['baru', 'kali', 'ini', 'selama', 'pengiriman', 'dikirim', 'barang', 'cacat', 'kemarin', 'beli', 'es', 'krim', 'sudah', 'kebuka', 'segelnya', 'dikit', 'di', 'bagian', 'tengah', 'dan', 'es', 'krim', 'ya', 'hancur', 'parah']","['kali', 'pengiriman', 'dikirim', 'barang', 'cacat', 'kemarin', 'beli', 'es', 'krim', 'kebuka', 'segelnya', 'dikit', 'es', 'krim', 'ya', 'hancur', 'parah']",kali kirim kirim barang cacat kemarin beli es krim buka segel dikit es krim ya hancur parah,Negatif,Negatif,Layanan Pengiriman
2026-04-15 10:01:22,Biora Nakita,2,"napasi app nya kadang bug, mau nambah item ga ketambah terus giti aja terus 😭",napasi app nya kadang bug mau nambah item ga ketambah terus giti aja terus ,napasi app nya kadang bug mau nambah item ga ketambah terus giti aja terus ,napasi app ya kadang bug mau menambah item tidak ketambah terus begitu saja terus,"['napasi', 'app', 'ya', 'kadang', 'bug', 'mau', 'menambah', 'item', 'tidak', 'ketambah', 'terus', 'begitu', 'saja', 'terus']","['napasi', 'app', 'ya', 'kadang', 'bug', 'menambah', 'item', 'ketambah']",napas app ya kadang bug tambah item tambah,Negatif,Negatif,Aplikasi & Bug
2026-04-15 09:03:38,Riskhy Andriyan,1,Pengiriman lama sekali pesan obat dari jam 11 siang sampe jam 5 Sore blm sampe sampe padahal Alfamartnya dekat tolong di tingkatkan lagi pelayanannya,Pengiriman lama sekali pesan obat dari jam  siang sampe jam  Sore blm sampe sampe padahal Alfamartnya dekat tolong di tingkatkan lagi pelayanannya,pengiriman lama sekali pesan obat dari jam  siang sampe jam  sore blm sampe sampe padahal alfamartnya dekat tolong di tingkatkan lagi pelayanannya,pengiriman lama sekali pesan obat dari jam siang sampai jam sore belum sampai sampai padahal alfamartnya dekat tolong di tingkatkan lagi pelayanannya,"['pengiriman', 'lama', 'sekali', 'pesan', 'obat', 'dari', 'jam', 'siang', 'sampai', 'jam', 'sore', 'belum', 'sampai', 'sampai', 'padahal', 'alfamartnya', 'dekat', 'tolong', 'di', 'tingkatkan', 'lagi', 'pelayanannya']","['pengiriman', 'pesan', 'obat', 'jam', 'siang', 'jam', 'sore', 'alfamartnya', 'tolong', 'tingkatkan', 'pelayanannya']",kirim pesan obat jam siang jam sore alfamartnya tolong tingkat layan,Negatif,Negatif,Layanan Pengiriman
